run	model_name	SVM	KNN	TRE	SGD	average
02	models/schöch-agg/median_shift_o_std/100tp-6000it-1000in.tsv.gz	0.770	0.793	0.760	0.770	0.773
02	models/schöch-agg/median_shift_o_std/100tp-6000it-2000in.tsv.gz	0.775	0.785	0.739	0.793	0.773
02	models/schöch-agg/median_shift_o_std/100tp-6000it-3000in.tsv.gz	0.793	0.834	0.754	0.803	0.796
02	models/schöch-agg/median_shift_o_std/100tp-6000it-7000in.tsv.gz	0.803	0.831	0.765	0.806	0.801
02	models/schöch-agg/median_shifted/050tp-6000it-0050in.tsv.gz	0.859	0.839	0.806	0.857	0.840
02	models/schöch-agg/median_shifted/050tp-6000it-0100in.tsv.gz	0.844	0.846	0.778	0.834	0.825
02	models/schöch-agg/median_shifted/050tp-6000it-0300in.tsv.gz	0.857	0.836	0.790	0.854	0.834
02	models/schöch-agg/median_shifted/050tp-6000it-0500in.tsv.gz	0.857	0.836	0.811	0.849	0.838
02	models/schöch-agg/median_shifted/050tp-6000it-1000in.tsv.gz	0.844	0.816	0.749	0.854	0.816
02	models/schöch-agg/median_shifted/050tp-6000it-2000in.tsv.gz	0.852	0.813	0.788	0.857	0.827
02	models/schöch-agg/median_shifted/050tp-6000it-3000in.tsv.gz	0.841	0.818	0.813	0.852	0.831
02	models/schöch-agg/median_shifted/050tp-6000it-7000in.tsv.gz	0.847	0.818	0.739	0.834	0.809
02	models/schöch-agg/median_shifted/060tp-6000it-0050in.tsv.gz	0.854	0.808	0.790	0.867	0.830
02	models/schöch-agg/median_shifted/060tp-6000it-0100in.tsv.gz	0.849	0.793	0.803	0.821	0.817
02	models/schöch-agg/median_shifted/060tp-6000it-0300in.tsv.gz	0.870	0.823	0.803	0.847	0.836
02	models/schöch-agg/median_shifted/060tp-6000it-0500in.tsv.gz	0.841	0.798	0.742	0.847	0.807
02	models/schöch-agg/median_shifted/060tp-6000it-1000in.tsv.gz	0.859	0.841	0.808	0.867	0.844
02	models/schöch-agg/median_shifted/060tp-6000it-2000in.tsv.gz	0.834	0.798	0.767	0.818	0.804
02	models/schöch-agg/median_shifted/060tp-6000it-3000in.tsv.gz	0.857	0.813	0.790	0.841	0.825
02	models/schöch-agg/median_shifted/060tp-6000it-7000in.tsv.gz	0.826	0.829	0.742	0.831	0.807
02	models/schöch-agg/median_shifted/070tp-6000it-0050in.tsv.gz	0.836	0.811	0.808	0.826	0.820
02	models/schöch-agg/median_shifted/070tp-6000it-0100in.tsv.gz	0.857	0.821	0.803	0.846	0.832
02	models/schöch-agg/median_shifted/070tp-6000it-0300in.tsv.gz	0.852	0.795	0.785	0.844	0.819
02	models/schöch-agg/median_shifted/070tp-6000it-0500in.tsv.gz	0.854	0.813	0.796	0.859	0.831
02	models/schöch-agg/median_shifted/070tp-6000it-1000in.tsv.gz	0.867	0.828	0.806	0.851	0.838
02	models/schöch-agg/median_shifted/070tp-6000it-2000in.tsv.gz	0.839	0.808	0.770	0.852	0.817
02	models/schöch-agg/median_shifted/070tp-6000it-3000in.tsv.gz	0.831	0.813	0.772	0.854	0.818
02	models/schöch-agg/median_shifted/070tp-6000it-7000in.tsv.gz	0.818	0.803	0.826	0.831	0.820
02	models/schöch-agg/median_shifted/080tp-6000it-0050in.tsv.gz	0.839	0.795	0.788	0.852	0.818
02	models/schöch-agg/median_shifted/080tp-6000it-0100in.tsv.gz	0.847	0.806	0.793	0.839	0.821
02	models/schöch-agg/median_shifted/080tp-6000it-0300in.tsv.gz	0.829	0.813	0.788	0.849	0.820
02	models/schöch-agg/median_shifted/080tp-6000it-0500in.tsv.gz	0.854	0.798	0.762	0.839	0.813
02	models/schöch-agg/median_shifted/080tp-6000it-1000in.tsv.gz	0.854	0.803	0.816	0.864	0.834
02	models/schöch-agg/median_shifted/080tp-6000it-2000in.tsv.gz	0.818	0.803	0.790	0.834	0.811
02	models/schöch-agg/median_shifted/080tp-6000it-3000in.tsv.gz	0.826	0.829	0.808	0.841	0.826
02	models/schöch-agg/median_shifted/080tp-6000it-7000in.tsv.gz	0.816	0.811	0.762	0.836	0.806
02	models/schöch-agg/median_shifted/090tp-6000it-0050in.tsv.gz	0.826	0.818	0.826	0.831	0.825
02	models/schöch-agg/median_shifted/090tp-6000it-0100in.tsv.gz	0.831	0.790	0.788	0.862	0.818
02	models/schöch-agg/median_shifted/090tp-6000it-0300in.tsv.gz	0.829	0.790	0.778	0.849	0.811
02	models/schöch-agg/median_shifted/090tp-6000it-0500in.tsv.gz	0.813	0.821	0.793	0.849	0.819
02	models/schöch-agg/median_shifted/090tp-6000it-1000in.tsv.gz	0.849	0.808	0.767	0.852	0.819
02	models/schöch-agg/median_shifted/090tp-6000it-2000in.tsv.gz	0.839	0.829	0.750	0.862	0.820
02	models/schöch-agg/median_shifted/090tp-6000it-3000in.tsv.gz	0.818	0.767	0.785	0.836	0.802
02	models/schöch-agg/median_shifted/090tp-6000it-7000in.tsv.gz	0.798	0.803	0.785	0.849	0.809
02	models/schöch-agg/median_shifted/100tp-6000it-0050in.tsv.gz	0.816	0.818	0.796	0.836	0.817
02	models/schöch-agg/median_shifted/100tp-6000it-0100in.tsv.gz	0.801	0.813	0.793	0.829	0.809
02	models/schöch-agg/median_shifted/100tp-6000it-0300in.tsv.gz	0.816	0.798	0.796	0.849	0.815
02	models/schöch-agg/median_shifted/100tp-6000it-0500in.tsv.gz	0.818	0.808	0.775	0.844	0.811
02	models/schöch-agg/median_shifted/100tp-6000it-1000in.tsv.gz	0.806	0.780	0.775	0.826	0.797
02	models/schöch-agg/median_shifted/100tp-6000it-2000in.tsv.gz	0.824	0.798	0.767	0.828	0.804
02	models/schöch-agg/median_shifted/100tp-6000it-3000in.tsv.gz	0.816	0.813	0.785	0.818	0.808
02	models/schöch-agg/median_shifted/100tp-6000it-7000in.tsv.gz	0.795	0.826	0.762	0.847	0.808
02	models/schöch-agg/median_shifted_std/050tp-6000it-0050in.tsv.gz	0.806	0.818	0.788	0.818	0.807
02	models/schöch-agg/median_shifted_std/050tp-6000it-0100in.tsv.gz	0.808	0.823	0.788	0.798	0.804
02	models/schöch-agg/median_shifted_std/050tp-6000it-0300in.tsv.gz	0.813	0.839	0.777	0.806	0.809
02	models/schöch-agg/median_shifted_std/050tp-6000it-0500in.tsv.gz	0.831	0.834	0.819	0.842	0.831
02	models/schöch-agg/median_shifted_std/050tp-6000it-1000in.tsv.gz	0.846	0.829	0.793	0.806	0.818
02	models/schöch-agg/median_shifted_std/050tp-6000it-2000in.tsv.gz	0.800	0.836	0.719	0.752	0.777
02	models/schöch-agg/median_shifted_std/050tp-6000it-3000in.tsv.gz	0.813	0.826	0.798	0.816	0.813
02	models/schöch-agg/median_shifted_std/050tp-6000it-7000in.tsv.gz	0.798	0.816	0.721	0.793	0.782
02	models/schöch-agg/median_shifted_std/060tp-6000it-0050in.tsv.gz	0.813	0.811	0.780	0.808	0.803
02	models/schöch-agg/median_shifted_std/060tp-6000it-0100in.tsv.gz	0.813	0.816	0.834	0.785	0.812
02	models/schöch-agg/median_shifted_std/060tp-6000it-0300in.tsv.gz	0.834	0.823	0.777	0.839	0.818
02	models/schöch-agg/median_shifted_std/060tp-6000it-0500in.tsv.gz	0.803	0.821	0.780	0.811	0.804
02	models/schöch-agg/median_shifted_std/060tp-6000it-1000in.tsv.gz	0.841	0.836	0.782	0.842	0.825
02	models/schöch-agg/median_shifted_std/060tp-6000it-2000in.tsv.gz	0.798	0.790	0.721	0.813	0.781
02	models/schöch-agg/median_shifted_std/060tp-6000it-3000in.tsv.gz	0.813	0.811	0.772	0.806	0.801
02	models/schöch-agg/median_shifted_std/060tp-6000it-7000in.tsv.gz	0.793	0.821	0.747	0.790	0.788
02	models/schöch-agg/median_shifted_std/070tp-6000it-0050in.tsv.gz	0.834	0.808	0.747	0.818	0.802
02	models/schöch-agg/median_shifted_std/070tp-6000it-0100in.tsv.gz	0.826	0.823	0.788	0.836	0.818
02	models/schöch-agg/median_shifted_std/070tp-6000it-0300in.tsv.gz	0.790	0.798	0.798	0.821	0.802
02	models/schöch-agg/median_shifted_std/070tp-6000it-0500in.tsv.gz	0.821	0.823	0.803	0.819	0.817
02	models/schöch-agg/median_shifted_std/070tp-6000it-1000in.tsv.gz	0.834	0.844	0.767	0.834	0.820
02	models/schöch-agg/median_shifted_std/070tp-6000it-2000in.tsv.gz	0.808	0.826	0.765	0.829	0.807
02	models/schöch-agg/median_shifted_std/070tp-6000it-3000in.tsv.gz	0.808	0.821	0.737	0.791	0.789
02	models/schöch-agg/median_shifted_std/070tp-6000it-7000in.tsv.gz	0.836	0.811	0.844	0.808	0.825
02	models/schöch-agg/median_shifted_std/080tp-6000it-0050in.tsv.gz	0.811	0.793	0.775	0.801	0.795
02	models/schöch-agg/median_shifted_std/080tp-6000it-0100in.tsv.gz	0.798	0.800	0.770	0.821	0.797
02	models/schöch-agg/median_shifted_std/080tp-6000it-0300in.tsv.gz	0.798	0.836	0.801	0.801	0.809
02	models/schöch-agg/median_shifted_std/080tp-6000it-0500in.tsv.gz	0.793	0.813	0.811	0.805	0.806
02	models/schöch-agg/median_shifted_std/080tp-6000it-1000in.tsv.gz	0.803	0.821	0.795	0.826	0.811
02	models/schöch-agg/median_shifted_std/080tp-6000it-2000in.tsv.gz	0.790	0.818	0.739	0.795	0.786
02	models/schöch-agg/median_shifted_std/080tp-6000it-3000in.tsv.gz	0.800	0.829	0.793	0.798	0.805
02	models/schöch-agg/median_shifted_std/080tp-6000it-7000in.tsv.gz	0.811	0.826	0.790	0.813	0.810
02	models/schöch-agg/median_shifted_std/090tp-6000it-0050in.tsv.gz	0.790	0.816	0.772	0.765	0.786
02	models/schöch-agg/median_shifted_std/090tp-6000it-0100in.tsv.gz	0.782	0.824	0.762	0.813	0.795
02	models/schöch-agg/median_shifted_std/090tp-6000it-0300in.tsv.gz	0.793	0.808	0.778	0.811	0.797
02	models/schöch-agg/median_shifted_std/090tp-6000it-0500in.tsv.gz	0.818	0.811	0.778	0.826	0.808
02	models/schöch-agg/median_shifted_std/090tp-6000it-1000in.tsv.gz	0.819	0.798	0.780	0.806	0.801
02	models/schöch-agg/median_shifted_std/090tp-6000it-2000in.tsv.gz	0.767	0.829	0.788	0.767	0.788
02	models/schöch-agg/median_shifted_std/090tp-6000it-3000in.tsv.gz	0.793	0.839	0.742	0.805	0.795
02	models/schöch-agg/median_shifted_std/090tp-6000it-7000in.tsv.gz	0.795	0.821	0.744	0.806	0.791
02	models/schöch-agg/median_shifted_std/100tp-6000it-0050in.tsv.gz	0.813	0.823	0.768	0.785	0.797
02	models/schöch-agg/median_shifted_std/100tp-6000it-0100in.tsv.gz	0.772	0.798	0.806	0.777	0.788
02	models/schöch-agg/median_shifted_std/100tp-6000it-0300in.tsv.gz	0.818	0.803	0.782	0.790	0.798
02	models/schöch-agg/median_shifted_std/100tp-6000it-0500in.tsv.gz	0.806	0.808	0.739	0.800	0.788
02	models/schöch-agg/median_shifted_std/100tp-6000it-1000in.tsv.gz	0.765	0.790	0.750	0.780	0.771
02	models/schöch-agg/median_shifted_std/100tp-6000it-2000in.tsv.gz	0.767	0.785	0.704	0.777	0.758
02	models/schöch-agg/median_shifted_std/100tp-6000it-3000in.tsv.gz	0.793	0.834	0.703	0.816	0.786
02	models/schöch-agg/median_shifted_std/100tp-6000it-7000in.tsv.gz	0.808	0.828	0.718	0.795	0.788
02	models/schöch/050tp-6000it-0050in.tsv.gz	0.828	0.802	0.755	0.823	0.802
02	models/schöch/050tp-6000it-0100in.tsv.gz	0.817	0.795	0.752	0.820	0.796
02	models/schöch/050tp-6000it-0300in.tsv.gz	0.823	0.803	0.748	0.822	0.799
02	models/schöch/050tp-6000it-0500in.tsv.gz	0.831	0.801	0.764	0.827	0.806
02	models/schöch/050tp-6000it-1000in.tsv.gz	0.822	0.792	0.738	0.823	0.794
02	models/schöch/050tp-6000it-2000in.tsv.gz	0.828	0.799	0.743	0.829	0.800
02	models/schöch/050tp-6000it-3000in.tsv.gz	0.817	0.795	0.747	0.818	0.794
02	models/schöch/050tp-6000it-7000in.tsv.gz	0.817	0.784	0.741	0.822	0.791
02	models/schöch/060tp-6000it-0050in.tsv.gz	0.824	0.795	0.753	0.822	0.799
02	models/schöch/060tp-6000it-0100in.tsv.gz	0.814	0.782	0.745	0.820	0.790
02	models/schöch/060tp-6000it-0300in.tsv.gz	0.830	0.797	0.748	0.834	0.802
02	models/schöch/060tp-6000it-0500in.tsv.gz	0.815	0.796	0.749	0.816	0.794
02	models/schöch/060tp-6000it-1000in.tsv.gz	0.831	0.799	0.739	0.837	0.802
02	models/schöch/060tp-6000it-2000in.tsv.gz	0.815	0.779	0.744	0.820	0.790
02	models/schöch/060tp-6000it-3000in.tsv.gz	0.828	0.793	0.743	0.829	0.798
02	models/schöch/060tp-6000it-7000in.tsv.gz	0.816	0.788	0.737	0.817	0.789
02	models/schöch/070tp-6000it-0050in.tsv.gz	0.818	0.797	0.752	0.821	0.797
02	models/schöch/070tp-6000it-0100in.tsv.gz	0.816	0.782	0.744	0.821	0.791
02	models/schöch/070tp-6000it-0300in.tsv.gz	0.820	0.796	0.736	0.821	0.793
02	models/schöch/070tp-6000it-0500in.tsv.gz	0.821	0.789	0.755	0.825	0.798
02	models/schöch/070tp-6000it-1000in.tsv.gz	0.829	0.803	0.751	0.830	0.803
02	models/schöch/070tp-6000it-2000in.tsv.gz	0.827	0.804	0.747	0.828	0.802
02	models/schöch/070tp-6000it-3000in.tsv.gz	0.822	0.789	0.735	0.828	0.794
02	models/schöch/070tp-6000it-7000in.tsv.gz	0.827	0.795	0.742	0.825	0.797
02	models/schöch/080tp-6000it-0050in.tsv.gz	0.820	0.779	0.733	0.819	0.788
02	models/schöch/080tp-6000it-0100in.tsv.gz	0.819	0.782	0.741	0.822	0.791
02	models/schöch/080tp-6000it-0300in.tsv.gz	0.817	0.789	0.746	0.826	0.795
02	models/schöch/080tp-6000it-0500in.tsv.gz	0.822	0.787	0.743	0.825	0.794
02	models/schöch/080tp-6000it-1000in.tsv.gz	0.824	0.792	0.741	0.825	0.796
02	models/schöch/080tp-6000it-2000in.tsv.gz	0.818	0.788	0.729	0.826	0.790
02	models/schöch/080tp-6000it-3000in.tsv.gz	0.826	0.800	0.738	0.823	0.797
02	models/schöch/080tp-6000it-7000in.tsv.gz	0.825	0.799	0.749	0.826	0.800
02	models/schöch/090tp-6000it-0050in.tsv.gz	0.819	0.778	0.745	0.819	0.790
02	models/schöch/090tp-6000it-0100in.tsv.gz	0.825	0.798	0.739	0.825	0.797
02	models/schöch/090tp-6000it-0300in.tsv.gz	0.823	0.785	0.735	0.827	0.792
02	models/schöch/090tp-6000it-0500in.tsv.gz	0.813	0.781	0.730	0.816	0.785
02	models/schöch/090tp-6000it-1000in.tsv.gz	0.825	0.783	0.742	0.832	0.796
02	models/schöch/090tp-6000it-2000in.tsv.gz	0.829	0.793	0.725	0.828	0.794
02	models/schöch/090tp-6000it-3000in.tsv.gz	0.819	0.787	0.732	0.824	0.790
02	models/schöch/090tp-6000it-7000in.tsv.gz	0.824	0.794	0.723	0.827	0.792
02	models/schöch/100tp-6000it-0050in.tsv.gz	0.820	0.788	0.747	0.824	0.795
02	models/schöch/100tp-6000it-0100in.tsv.gz	0.819	0.782	0.728	0.826	0.789
02	models/schöch/100tp-6000it-0300in.tsv.gz	0.817	0.787	0.744	0.825	0.793
02	models/schöch/100tp-6000it-0500in.tsv.gz	0.820	0.780	0.742	0.827	0.792
02	models/schöch/100tp-6000it-1000in.tsv.gz	0.818	0.780	0.727	0.819	0.786
02	models/schöch/100tp-6000it-2000in.tsv.gz	0.819	0.785	0.728	0.820	0.788
02	models/schöch/100tp-6000it-3000in.tsv.gz	0.823	0.788	0.738	0.823	0.793
02	models/schöch/100tp-6000it-7000in.tsv.gz	0.827	0.790	0.741	0.826	0.796
03	models/preproc/bow_id-v01.tsv.gz	0.776	0.762	0.713	0.786	0.759
03	models/preproc/bow_id-v02.tsv.gz	0.779	0.745	0.740	0.801	0.766
03	models/preproc/bow_id-v03.tsv.gz	0.784	0.693	0.735	0.793	0.751
03	models/preproc/bow_umap-v01.tsv.gz	0.788	0.796	0.734	0.743	0.765
03	models/preproc/bow_umap-v02.tsv.gz	0.813	0.790	0.739	0.796	0.785
03	models/preproc/bow_umap-v03.tsv.gz	0.823	0.814	0.787	0.807	0.808
03	models/preproc/doc2vec_id-v01.tsv.gz	0.817	0.764	0.650	0.830	0.765
03	models/preproc/doc2vec_id-v02.tsv.gz	0.834	0.796	0.673	0.833	0.784
03	models/preproc/doc2vec_id-v03.tsv.gz	0.833	0.807	0.697	0.837	0.794
03	models/preproc/doc2vec_umap-v01.tsv.gz	0.847	0.819	0.779	0.794	0.810
03	models/preproc/doc2vec_umap-v02.tsv.gz	0.846	0.819	0.776	0.854	0.824
03	models/preproc/doc2vec_umap-v03.tsv.gz	0.836	0.819	0.778	0.826	0.815
03	models/preproc/doc2vec_umap-v04.tsv.gz	0.839	0.817	0.772	0.826	0.814
03	models/preproc/doc2vec_umap-v05.tsv.gz	0.838	0.819	0.779	0.817	0.813
03	models/preproc/doc2vec_umap-v06.tsv.gz	0.836	0.820	0.789	0.834	0.820
03	models/preproc/doc2vec_umap-v07.tsv.gz	0.834	0.822	0.792	0.822	0.817
03	models/preproc/lda_id-v01.tsv.gz	0.841	0.814	0.758	0.831	0.811
03	models/preproc/lda_id-v02.tsv.gz	0.830	0.810	0.770	0.828	0.809
03	models/preproc/lda_id-v03.tsv.gz	0.845	0.818	0.767	0.842	0.818
03	models/preproc/lda_id-v04.tsv.gz	0.840	0.819	0.768	0.840	0.817
03	models/preproc/lda_id-v05.tsv.gz	0.839	0.817	0.774	0.838	0.817
03	models/preproc/lda_id-v06.tsv.gz	0.837	0.814	0.785	0.833	0.817
03	models/preproc/lda_id-v07.tsv.gz	0.850	0.818	0.777	0.837	0.820
03	models/preproc/lda_umap-v01.tsv.gz	0.810	0.803	0.764	0.793	0.792
03	models/preproc/lda_umap-v02.tsv.gz	0.807	0.808	0.769	0.810	0.799
03	models/preproc/lda_umap-v03.tsv.gz	0.835	0.810	0.772	0.821	0.809
03	models/preproc/lda_umap-v04.tsv.gz	0.832	0.806	0.767	0.841	0.812
03	models/preproc/sbert_id-v01.tsv.gz	0.771	0.697	0.590	0.771	0.707
03	models/preproc/sbert_id-v02.tsv.gz	0.771	0.714	0.612	0.776	0.718
03	models/preproc/sbert_id-v03.tsv.gz	0.757	0.669	0.582	0.758	0.691
03	models/preproc/sbert_id-v04.tsv.gz	0.774	0.710	0.617	0.777	0.720
03	models/preproc/sbert_umap-v01.tsv.gz	0.702	0.663	0.593	0.651	0.652
03	models/preproc/sbert_umap-v01_altmindist.tsv.gz	0.707	0.666	0.601	0.670	0.661
03	models/preproc/sbert_umap-v02.tsv.gz	0.697	0.680	0.615	0.631	0.656
03	models/preproc/sbert_umap-v02_altmindist.tsv.gz	0.704	0.688	0.620	0.668	0.670
03	models/preproc/sbert_umap-v03.tsv.gz	0.670	0.649	0.582	0.631	0.633
03	models/preproc/sbert_umap-v03_altmindist.tsv.gz	0.680	0.658	0.586	0.621	0.636
03	models/preproc/sbert_umap-v04.tsv.gz	0.728	0.697	0.623	0.683	0.683
03	models/preproc/sbert_umap-v04_altmindist.tsv.gz	0.730	0.699	0.623	0.686	0.685
03	models/preproc/tfidf_id-v01.tsv.gz	0.802	0.738	0.720	0.812	0.768
03	models/preproc/tfidf_id-v02.tsv.gz	0.826	0.798	0.734	0.832	0.798
03	models/preproc/tfidf_id-v03.tsv.gz	0.823	0.803	0.726	0.837	0.797
03	models/preproc/tfidf_umap-v01.tsv.gz	0.792	0.789	0.739	0.785	0.776
03	models/preproc/tfidf_umap-v02.tsv.gz	0.830	0.819	0.778	0.769	0.799
03	models/preproc/tfidf_umap-v03.tsv.gz	0.833	0.827	0.778	0.784	0.806
03	models/preproc/tfidf_umap-v04.tsv.gz	0.828	0.823	0.772	0.786	0.802
03	models/preproc/tfidf_umap-v05.tsv.gz	0.828	0.823	0.774	0.807	0.808
03	models/preproc/tfidf_umap-v06.tsv.gz	0.813	0.821	0.760	0.776	0.793
03	models/preproc/tfidf_umap-v07.tsv.gz	0.821	0.827	0.785	0.807	0.810
03	models/schöch-agg/mean/050tp-6000it-0050in.tsv.gz	0.862	0.836	0.801	0.859	0.840
03	models/schöch-agg/mean/050tp-6000it-0100in.tsv.gz	0.859	0.834	0.762	0.847	0.825
03	models/schöch-agg/mean/050tp-6000it-0300in.tsv.gz	0.857	0.839	0.801	0.862	0.840
03	models/schöch-agg/mean/050tp-6000it-0500in.tsv.gz	0.867	0.826	0.829	0.880	0.850
03	models/schöch-agg/mean/050tp-6000it-1000in.tsv.gz	0.852	0.818	0.773	0.862	0.826
03	models/schöch-agg/mean/050tp-6000it-2000in.tsv.gz	0.854	0.818	0.813	0.857	0.836
03	models/schöch-agg/mean/050tp-6000it-3000in.tsv.gz	0.839	0.831	0.798	0.834	0.825
03	models/schöch-agg/mean/050tp-6000it-7000in.tsv.gz	0.841	0.831	0.772	0.847	0.823
03	models/schöch-agg/mean/060tp-6000it-0050in.tsv.gz	0.869	0.818	0.821	0.849	0.839
03	models/schöch-agg/mean/060tp-6000it-0100in.tsv.gz	0.857	0.813	0.844	0.841	0.839
03	models/schöch-agg/mean/060tp-6000it-0300in.tsv.gz	0.864	0.841	0.798	0.867	0.843
03	models/schöch-agg/mean/060tp-6000it-0500in.tsv.gz	0.857	0.834	0.808	0.875	0.843
03	models/schöch-agg/mean/060tp-6000it-1000in.tsv.gz	0.857	0.857	0.772	0.875	0.840
03	models/schöch-agg/mean/060tp-6000it-2000in.tsv.gz	0.854	0.821	0.803	0.844	0.831
03	models/schöch-agg/mean/060tp-6000it-3000in.tsv.gz	0.862	0.816	0.793	0.862	0.833
03	models/schöch-agg/mean/060tp-6000it-7000in.tsv.gz	0.831	0.836	0.788	0.869	0.831
03	models/schöch-agg/mean/070tp-6000it-0050in.tsv.gz	0.862	0.813	0.793	0.867	0.834
03	models/schöch-agg/mean/070tp-6000it-0100in.tsv.gz	0.857	0.818	0.793	0.859	0.832
03	models/schöch-agg/mean/070tp-6000it-0300in.tsv.gz	0.857	0.816	0.796	0.867	0.834
03	models/schöch-agg/mean/070tp-6000it-0500in.tsv.gz	0.862	0.834	0.821	0.859	0.844
03	models/schöch-agg/mean/070tp-6000it-1000in.tsv.gz	0.867	0.839	0.831	0.872	0.852
03	models/schöch-agg/mean/070tp-6000it-2000in.tsv.gz	0.847	0.824	0.808	0.854	0.833
03	models/schöch-agg/mean/070tp-6000it-3000in.tsv.gz	0.844	0.847	0.801	0.844	0.834
03	models/schöch-agg/mean/070tp-6000it-7000in.tsv.gz	0.836	0.828	0.806	0.847	0.829
03	models/schöch-agg/mean/080tp-6000it-0050in.tsv.gz	0.857	0.821	0.824	0.862	0.841
03	models/schöch-agg/mean/080tp-6000it-0100in.tsv.gz	0.847	0.839	0.783	0.875	0.836
03	models/schöch-agg/mean/080tp-6000it-0300in.tsv.gz	0.839	0.836	0.793	0.880	0.837
03	models/schöch-agg/mean/080tp-6000it-0500in.tsv.gz	0.864	0.836	0.785	0.865	0.838
03	models/schöch-agg/mean/080tp-6000it-1000in.tsv.gz	0.867	0.836	0.808	0.869	0.845
03	models/schöch-agg/mean/080tp-6000it-2000in.tsv.gz	0.842	0.834	0.803	0.862	0.835
03	models/schöch-agg/mean/080tp-6000it-3000in.tsv.gz	0.844	0.849	0.795	0.867	0.839
03	models/schöch-agg/mean/080tp-6000it-7000in.tsv.gz	0.839	0.834	0.798	0.849	0.830
03	models/schöch-agg/mean/090tp-6000it-0050in.tsv.gz	0.852	0.803	0.811	0.859	0.831
03	models/schöch-agg/mean/090tp-6000it-0100in.tsv.gz	0.844	0.829	0.773	0.875	0.830
03	models/schöch-agg/mean/090tp-6000it-0300in.tsv.gz	0.836	0.818	0.775	0.862	0.823
03	models/schöch-agg/mean/090tp-6000it-0500in.tsv.gz	0.852	0.826	0.798	0.859	0.834
03	models/schöch-agg/mean/090tp-6000it-1000in.tsv.gz	0.857	0.841	0.793	0.872	0.841
03	models/schöch-agg/mean/090tp-6000it-2000in.tsv.gz	0.852	0.849	0.790	0.862	0.838
03	models/schöch-agg/mean/090tp-6000it-3000in.tsv.gz	0.842	0.816	0.808	0.857	0.831
03	models/schöch-agg/mean/090tp-6000it-7000in.tsv.gz	0.849	0.836	0.788	0.864	0.834
03	models/schöch-agg/mean/100tp-6000it-0050in.tsv.gz	0.842	0.828	0.801	0.862	0.833
03	models/schöch-agg/mean/100tp-6000it-0100in.tsv.gz	0.842	0.829	0.831	0.849	0.838
03	models/schöch-agg/mean/100tp-6000it-0300in.tsv.gz	0.842	0.841	0.778	0.870	0.832
03	models/schöch-agg/mean/100tp-6000it-0500in.tsv.gz	0.842	0.834	0.798	0.877	0.838
03	models/schöch-agg/mean/100tp-6000it-1000in.tsv.gz	0.842	0.831	0.803	0.864	0.835
03	models/schöch-agg/mean/100tp-6000it-2000in.tsv.gz	0.857	0.846	0.806	0.867	0.844
03	models/schöch-agg/mean/100tp-6000it-3000in.tsv.gz	0.839	0.854	0.808	0.862	0.841
03	models/schöch-agg/mean/100tp-6000it-7000in.tsv.gz	0.854	0.849	0.752	0.870	0.831
03	models/schöch-agg/mean_shift_median/050tp-6000it-0050in.tsv.gz	0.862	0.831	0.813	0.869	0.844
03	models/schöch-agg/mean_shift_median/050tp-6000it-0100in.tsv.gz	0.859	0.834	0.790	0.862	0.836
03	models/schöch-agg/mean_shift_median/050tp-6000it-0300in.tsv.gz	0.857	0.841	0.783	0.875	0.839
03	models/schöch-agg/mean_shift_median/050tp-6000it-0500in.tsv.gz	0.867	0.826	0.816	0.857	0.841
03	models/schöch-agg/mean_shift_median/050tp-6000it-1000in.tsv.gz	0.852	0.826	0.793	0.867	0.834
03	models/schöch-agg/mean_shift_median/050tp-6000it-2000in.tsv.gz	0.854	0.811	0.829	0.854	0.837
03	models/schöch-agg/mean_shift_median/050tp-6000it-3000in.tsv.gz	0.839	0.831	0.793	0.857	0.830
03	models/schöch-agg/mean_shift_median/050tp-6000it-7000in.tsv.gz	0.841	0.831	0.793	0.849	0.829
03	models/schöch-agg/mean_shift_median/060tp-6000it-0050in.tsv.gz	0.869	0.816	0.831	0.859	0.844
03	models/schöch-agg/mean_shift_median/060tp-6000it-0100in.tsv.gz	0.857	0.816	0.824	0.857	0.838
03	models/schöch-agg/mean_shift_median/060tp-6000it-0300in.tsv.gz	0.864	0.839	0.803	0.869	0.844
03	models/schöch-agg/mean_shift_median/060tp-6000it-0500in.tsv.gz	0.857	0.831	0.811	0.857	0.839
03	models/schöch-agg/mean_shift_median/060tp-6000it-1000in.tsv.gz	0.854	0.854	0.754	0.870	0.833
03	models/schöch-agg/mean_shift_median/060tp-6000it-2000in.tsv.gz	0.854	0.826	0.793	0.854	0.832
03	models/schöch-agg/mean_shift_median/060tp-6000it-3000in.tsv.gz	0.862	0.816	0.795	0.862	0.834
03	models/schöch-agg/mean_shift_median/060tp-6000it-7000in.tsv.gz	0.831	0.836	0.775	0.852	0.824
03	models/schöch-agg/mean_shift_median/070tp-6000it-0050in.tsv.gz	0.862	0.816	0.795	0.859	0.833
03	models/schöch-agg/mean_shift_median/070tp-6000it-0100in.tsv.gz	0.857	0.821	0.801	0.875	0.838
03	models/schöch-agg/mean_shift_median/070tp-6000it-0300in.tsv.gz	0.857	0.818	0.798	0.867	0.835
03	models/schöch-agg/mean_shift_median/070tp-6000it-0500in.tsv.gz	0.862	0.834	0.824	0.857	0.844
03	models/schöch-agg/mean_shift_median/070tp-6000it-1000in.tsv.gz	0.867	0.836	0.818	0.867	0.847
